CD_UF;NM_UF;SIGLA_UF;NM_REGIA
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
31;Minas Gerais;MG;Sudeste
